participant,demographics1:1,demographics1:2,demographics1:3,demographics2:1,anger_1:1,anger_1:2,anger_1:3,anger_1:4,anger_1:5,anger_1:6,anger_1:7,anger_1:8,anger_1:9,anger_1:10,anger_1:11,anger_1:12,anger_1:13,anger_1:14,anger_2:1,anger_2:2,anger_2:3,anger_2:4,anger_2:5,anger_2:6,anger_2:7,anger_2:8,anger_2:9,anger_2:10,anger_2:11,anger_2:12,anger_2:13,anger_2:14,bitter_1:1,bitter_1:2,bitter_1:3,bitter_1:4,bitter_1:5,bitter_1:6,bitter_1:7,bitter_1:8,bitter_1:9,bitter_1:10,bitter_1:11,bitter_1:12,bitter_1:13,bitter_1:14,bitter_2:1,bitter_2:2,bitter_2:3,bitter_2:4,bitter_2:5,bitter_2:6,bitter_2:7,bitter_2:8,bitter_2:9,bitter_2:10,bitter_2:11,bitter_2:12,bitter_2:13,bitter_2:14,fear_1:1,fear_1:2,fear_1:3,fear_1:4,fear_1:5,fear_1:6,fear_1:7,fear_1:8,fear_1:9,fear_1:10,fear_1:11,fear_1:12,fear_1:13,fear_1:14,fear_2:1,fear_2:2,fear_2:3,fear_2:4,fear_2:5,fear_2:6,fear_2:7,fear_2:8,fear_2:9,fear_2:10,fear_2:11,fear_2:12,fear_2:13,fear_2:14,joy_1:1,joy_1:2,joy_1:3,joy_1:4,joy_1:5,joy_1:6,joy_1:7,joy_1:8,joy_1:9,joy_1:10,joy_1:11,joy_1:12,joy_1:13,joy_1:14,joy_2:1,joy_2:2,joy_2:3,joy_2:4,joy_2:5,joy_2:6,joy_2:7,joy_2:8,joy_2:9,joy_2:10,joy_2:11,joy_2:12,joy_2:13,joy_2:14,peace_1:1,peace_1:2,peace_1:3,peace_1:4,peace_1:5,peace_1:6,peace_1:7,peace_1:8,peace_1:9,peace_1:10,peace_1:11,peace_1:12,peace_1:13,peace_1:14,peace_2:1,peace_2:2,peace_2:3,peace_2:4,peace_2:5,peace_2:6,peace_2:7,peace_2:8,peace_2:9,peace_2:10,peace_2:11,peace_2:12,peace_2:13,peace_2:14,power_1:1,power_1:2,power_1:3,power_1:4,power_1:5,power_1:6,power_1:7,power_1:8,power_1:9,power_1:10,power_1:11,power_1:12,power_1:13,power_1:14,power_2:1,power_2:2,power_2:3,power_2:4,power_2:5,power_2:6,power_2:7,power_2:8,power_2:9,power_2:10,power_2:11,power_2:12,power_2:13,power_2:14,sad_1:1,sad_1:2,sad_1:3,sad_1:4,sad_1:5,sad_1:6,sad_1:7,sad_1:8,sad_1:9,sad_1:10,sad_1:11,sad_1:12,sad_1:13,sad_1:14,sad_2:1,sad_2:2,sad_2:3,sad_2:4,sad_2:5,sad_2:6,sad_2:7,sad_2:8,sad_2:9,sad_2:10,sad_2:11,sad_2:12,sad_2:13,sad_2:14,surprise_1:1,surprise_1:2,surprise_1:3,surprise_1:4,surprise_1:5,surprise_1:6,surprise_1:7,surprise_1:8,surprise_1:9,surprise_1:10,surprise_1:11,surprise_1:12,surprise_1:13,surprise_1:14,surprise_2:1,surprise_2:2,surprise_2:3,surprise_2:4,surprise_2:5,surprise_2:6,surprise_2:7,surprise_2:8,surprise_2:9,surprise_2:10,surprise_2:11,surprise_2:12,surprise_2:13,surprise_2:14,tender_1:1,tender_1:2,tender_1:3,tender_1:4,tender_1:5,tender_1:6,tender_1:7,tender_1:8,tender_1:9,tender_1:10,tender_1:11,tender_1:12,tender_1:13,tender_1:14,tender_2:1,tender_2:2,tender_2:3,tender_2:4,tender_2:5,tender_2:6,tender_2:7,tender_2:8,tender_2:9,tender_2:10,tender_2:11,tender_2:12,tender_2:13,tender_2:14,tension_1:1,tension_1:2,tension_1:3,tension_1:4,tension_1:5,tension_1:6,tension_1:7,tension_1:8,tension_1:9,tension_1:10,tension_1:11,tension_1:12,tension_1:13,tension_1:14,tension_2:1,tension_2:2,tension_2:3,tension_2:4,tension_2:5,tension_2:6,tension_2:7,tension_2:8,tension_2:9,tension_2:10,tension_2:11,tension_2:12,tension_2:13,tension_2:14,transcendence_1:1,transcendence_1:2,transcendence_1:3,transcendence_1:4,transcendence_1:5,transcendence_1:6,transcendence_1:7,transcendence_1:8,transcendence_1:9,transcendence_1:10,transcendence_1:11,transcendence_1:12,transcendence_1:13,transcendence_1:14,transcendence_2:1,transcendence_2:2,transcendence_2:3,transcendence_2:4,transcendence_2:5,transcendence_2:6,transcendence_2:7,transcendence_2:8,transcendence_2:9,transcendence_2:10,transcendence_2:11,transcendence_2:12,transcendence_2:13,transcendence_2:14,goldmsi1:1,goldmsi1:2,goldmsi1:3,goldmsi1:4,goldmsi1:5,goldmsi1:6,goldmsi1:7,goldmsi1:8,goldmsi1:9,goldmsi1:10,goldmsi2:1,goldmsi2:2,goldmsi2:3,goldmsi2:4,goldmsi2:5,goldmsi2:6,goldmsi2:7,goldmsi2:8,goldmsi2:9,goldmsi2:10,goldmsi3:1,goldmsi3:2,goldmsi3:3,goldmsi3:4,goldmsi3:5,goldmsi3:6,goldmsi3:7,goldmsi3:8,goldmsi3:9,goldmsi3:10,goldmsi3:11,goldmsi4:1,goldmsi5:1,goldmsi6:1,goldmsi7:1,goldmsi8:1,goldmsi9:1,goldmsi10:1,goldmsi11:1,act_eng:1,perc_abi:1,mus_trai:1,sing_abi:1,emo:1,mus_soph:1,country,TIME_start,TIME_end,TIME_total
s.e28b30b4-603f-41b7-9216-57a83e16e6eb.txt,España,Español,36,2,5,4,1,1,1,4,2,1,1,4,1,,1,1,5,5,5,1,1,5,1,1,1,4,1,4,2,,4,4,4,1,1,4,4,1,,4,2,1,1,4,1,5,1,2,2,2,4,1,4,1,,2,1,4,1,1,1,1,1,4,1,1,1,4,2,2,1,2,4,4,4,2,1,5,4,1,2,4,4,2,2,2,1,1,1,5,1,1,1,1,1,1,1,4,5,5,1,1,1,5,1,5,1,1,4,1,1,4,5,5,1,4,4,2,1,1,4,1,4,1,4,2,1,4,1,5,1,2,4,4,5,1,2,1,1,2,2,5,4,,2,2,1,4,,1,,4,4,2,1,,4,2,,4,2,5,2,1,1,4,1,5,1,,1,4,,1,4,4,4,1,5,4,4,2,1,2,1,5,1,1,1,1,5,1,5,4,4,2,1,5,1,1,1,5,1,5,1,1,1,1,1,5,5,5,1,2,2,1,1,4,1,1,1,4,,1,,4,1,,2,2,5,2,2,1,4,2,4,,1,5,1,4,4,1,1,,5,1,2,4,,2,1,5,5,5,5,2,1,5,1,1,1,5,1,,1,2,2,4,4,2,1,,4,1,,4,4,2,2,,1,5,4,2,1,4,4,1,4,1,1,,1,5,1,1,1,,1,4,4,1,2,,,1,1,2,3,5,1,5,5,7,6,3,7,1,3,6,7,5,3,7,7,5,5,6,3,6,2,2,2,2,1,3,7,5,7,1,1,5,6,5,2,3,7,26,43,21,33,37,60,"ES, Spain",2019-05-31-22-05,2019-05-31-22-31,26
s.cabe6739-0aeb-466a-9717-45dec415431b.txt,España,Catalán,27,3,4,4,4,2,1,4,2,2,1,4,,2,1,1,,,,,,,,,,,,,,,2,2,2,4,4,2,4,2,,,2,4,2,4,2,4,2,2,4,,,4,,,2,4,2,,,,,,,,,,,,,,,,2,,2,4,,4,2,,,2,4,4,2,,2,2,2,4,2,4,2,,2,2,2,4,4,4,2,2,2,4,2,,2,,2,2,2,4,4,2,2,2,2,,4,2,2,,4,2,2,4,2,4,2,2,2,4,4,,2,2,4,2,4,4,2,4,2,1,2,4,4,,2,4,,2,2,4,2,2,2,2,2,4,,4,2,2,2,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,5,,4,2,,,,2,4,2,2,4,4,2,2,1,4,2,2,2,2,4,4,2,,2,2,2,4,4,2,2,2,,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,,4,2,4,2,,2,2,,2,2,2,2,2,4,4,4,4,2,4,2,,,2,4,2,4,2,4,4,4,4,2,,2,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GB, United Kingdom",2019-05-29-15-47,,
s.be56b063-4aab-462d-bb6a-7d058fde8634.txt,España,español,51,1,5,4,4,1,1,,4,,1,5,,2,1,1,4,,4,2,2,4,4,,1,5,,1,1,1,2,2,2,2,,4,2,,,2,,4,1,,2,4,,2,2,2,4,2,2,2,4,4,1,2,4,2,,,2,4,2,4,2,4,,4,1,5,,2,2,4,2,4,2,4,,2,,4,4,,2,2,2,4,,4,2,,2,2,2,2,,2,1,2,2,4,2,4,2,,,,,4,5,5,1,2,2,4,4,2,,,5,1,2,4,1,,1,2,1,2,4,2,4,,4,1,,,2,5,2,2,2,2,2,,2,4,4,2,,4,1,,,,,4,2,4,,4,,,,5,1,,2,,2,1,4,,,2,,4,4,5,1,,1,4,2,2,4,2,4,2,,1,2,,1,5,2,2,2,2,2,4,2,4,2,4,2,5,5,4,2,2,,,,4,2,,2,2,2,4,4,2,1,1,1,5,4,4,1,,5,1,2,5,1,5,4,4,2,2,2,2,4,1,2,4,1,1,1,5,4,,,2,2,4,2,4,2,4,,,1,1,,4,4,2,2,4,,,,2,2,4,1,4,2,,2,,,,,,4,2,2,4,2,,2,2,2,4,2,4,2,,,2,4,,1,4,7,3,3,7,7,4,7,4,7,7,7,7,7,6,5,4,7,7,6,6,4,7,7,6,7,7,6,3,7,6,6,7,6,6,5,5,5,1,4,39,60,40,48,32,113,"ES, Spain",2019-06-05-17-14,2019-06-06-16-25,1391
s.21c40117-1bd5-418a-93a4-4b4deead812d.txt,España,Català,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-06-20-16-18,,
s.116a6569-2e5f-4565-9500-2705046f712a.txt,Colombia,Español,28,2,5,5,5,2,1,5,,5,1,5,,4,,2,5,5,5,2,1,5,1,4,1,5,2,4,1,1,5,4,4,4,,4,2,4,4,4,4,4,,4,,4,4,,4,,4,4,,4,,4,1,2,,2,4,4,1,5,,5,1,4,4,5,,1,4,4,4,2,2,4,4,4,2,4,4,4,4,4,1,2,1,4,2,4,2,,2,,,,4,4,1,1,1,5,,4,1,5,5,1,4,4,4,4,1,1,,4,4,2,,4,5,1,5,4,1,5,1,,2,4,4,2,4,2,5,2,4,4,2,4,4,4,4,4,,4,,4,2,4,4,4,2,,4,4,2,4,,4,2,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,,4,5,5,1,,4,5,4,2,2,4,4,4,4,4,5,,2,5,2,1,1,5,,5,2,,2,2,2,5,1,2,2,2,,4,,4,,,,4,4,,,4,1,2,2,4,4,2,2,4,4,1,4,4,2,5,1,1,1,5,2,4,1,4,,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,,4,4,4,2,2,4,4,4,4,4,4,4,,4,2,2,,4,4,4,4,2,4,2,5,4,1,4,1,1,1,4,4,4,2,4,4,2,4,4,,4,2,4,1,2,3,3,4,4,7,2,1,5,3,2,3,6,4,6,5,6,3,5,3,4,1,5,1,5,5,2,7,1,2,4,1,1,1,2,1,28,34,9,20,35,48,"CO, Colombia",2019-05-24-00-24,2019-05-24-01-10,46
s.ef7fa676-1156-47d0-8b55-aa52ba4e303e.txt,España,Castellano,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-05-27-13-14,,
s.77319369-b129-4a87-a6a9-784d814083eb.txt,Peru,Español,37,2,2,,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,2,4,2,2,2,2,2,2,2,,1,4,2,1,,1,4,1,1,2,1,1,1,4,2,2,2,2,,2,2,2,2,2,2,1,2,,2,2,2,2,2,4,2,2,2,4,2,2,2,,2,2,2,4,2,4,2,2,4,2,2,,2,4,2,2,2,4,4,4,2,2,4,2,4,4,4,4,2,2,2,4,2,4,1,4,4,2,2,4,4,4,1,1,4,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,4,2,2,2,2,2,5,5,2,2,2,2,4,2,2,2,2,2,2,1,1,4,2,2,2,2,4,4,2,2,2,2,2,2,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,2,2,4,2,2,2,4,2,2,2,2,2,2,4,1,1,1,5,4,4,1,5,2,1,1,4,4,4,2,2,4,2,2,4,2,2,2,2,2,2,2,4,2,2,2,4,4,2,2,4,4,2,5,5,2,5,2,2,2,4,4,4,2,4,4,2,2,4,2,4,2,2,2,4,2,4,2,4,2,2,2,2,2,,2,4,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,2,2,2,2,2,4,,2,4,2,2,2,5,4,4,2,2,4,2,,4,2,4,5,4,3,2,3,7,7,5,7,1,7,7,5,1,5,7,5,5,5,7,3,5,3,7,3,5,1,3,5,3,7,1,5,3,1,2,1,4,1,38,47,12,26,37,67,"DE, Germany",2019-06-02-11-34,2019-06-02-12-12,38
s.66b9f64b-6a9e-4d1b-84fa-0f5c8bf17811.txt,España,Catalán,21,1,5,5,5,2,1,4,5,4,1,5,1,2,1,2,5,4,4,2,1,5,4,1,1,4,1,4,1,,1,5,1,4,5,4,4,2,,2,2,5,1,5,1,1,1,4,5,,4,1,4,1,4,5,1,1,1,2,4,4,1,2,4,5,4,,1,4,1,,,5,4,2,2,1,4,2,4,1,,4,2,4,1,1,1,5,4,4,1,5,4,1,1,5,5,5,1,1,1,4,1,2,1,5,1,1,1,4,1,4,1,,,,4,2,,1,4,1,1,4,1,4,1,5,4,1,1,,5,1,1,2,1,1,1,5,,4,4,,2,1,4,2,4,2,1,4,1,4,2,4,1,4,1,4,,4,4,1,2,5,1,4,1,1,4,2,5,,4,4,4,1,,4,1,4,1,5,,1,1,1,5,1,2,1,1,1,1,5,1,1,1,5,1,,1,4,2,1,1,4,1,1,1,4,2,4,1,4,4,4,2,4,2,4,1,,1,4,4,2,1,1,4,1,,1,1,2,1,4,,5,4,2,1,,4,1,1,,1,1,1,5,5,1,1,4,,4,1,,2,4,,5,1,2,1,4,2,2,2,1,4,2,4,4,,4,1,4,1,5,4,,4,2,5,2,,2,2,,1,4,1,4,1,4,4,5,1,,4,1,5,5,1,4,6,3,1,1,2,6,6,6,7,5,4,3,7,7,3,3,6,7,6,5,5,5,5,7,1,6,5,7,3,2,7,5,2,7,1,1,5,2,3,44,45,26,24,31,77,"ES, Spain",2019-05-29-13-28,2019-05-29-13-54,26
s.dd9f8bd2-b1af-4851-9764-1ac1888a3d31.txt,España,Español,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,1,1,1,1,1,2,1,4,1,4,1,1,1,4,,1,1,,2,2,1,5,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,1,1,2,1,2,1,1,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NL, Netherlands",2019-05-29-12-55,,
s.e64008b6-f0db-4a06-abc1-169ba3dbc458.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-05-22-10-37,,
s.d952e8d5-8ba5-44c0-a750-97635fcc771e.txt,Italy,Spanish,60,2,4,4,4,1,1,1,4,2,1,1,1,1,1,1,,1,,,2,,,,,,2,1,1,,2,2,2,4,4,4,,2,4,2,2,4,2,5,2,2,2,,4,,4,,,,4,,2,2,,,,,,2,4,,,5,4,2,2,2,2,2,2,4,,,,,2,2,2,4,2,2,1,1,1,4,4,,2,2,4,2,2,4,2,4,2,2,2,4,4,,1,1,4,1,1,4,4,4,2,2,2,2,2,2,,1,2,1,1,4,4,4,2,2,2,2,,,4,4,4,4,,2,4,4,,,,2,4,,,,,,,2,2,4,1,1,1,,,4,,4,,,4,,1,,2,2,2,2,4,2,4,4,4,4,,1,1,,2,2,2,2,,2,4,,4,2,2,4,2,4,2,2,2,4,,,,,,,2,2,1,1,2,2,,4,,,,,,4,,2,2,4,1,1,1,4,4,,,,4,2,2,4,2,4,2,2,2,4,2,4,2,2,4,2,4,4,2,4,4,4,4,2,2,2,,,,,2,2,2,4,2,2,2,,5,,,,,1,1,2,,2,2,2,2,,5,2,2,2,2,2,2,4,,2,1,1,1,4,1,1,1,1,1,1,,,,4,3,1,5,1,5,5,5,2,6,1,3,2,3,3,3,6,4,6,3,3,2,6,5,6,2,2,1,1,3,1,7,2,2,7,1,1,1,2,1,31,37,11,17,26,52,"IT, Italy",2019-06-05-21-11,2019-06-05-21-55,44
s.60fd597c-63bc-46fc-9ac7-15b5dfad4253.txt,España,"Catalan, español",25,2,4,1,4,1,1,1,1,1,1,5,1,1,1,1,4,1,2,1,1,1,1,1,1,5,1,1,4,1,1,1,1,,1,1,1,1,2,1,1,2,1,1,1,1,1,2,5,1,2,1,4,1,1,4,2,1,4,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,,1,5,1,1,,1,1,5,2,1,1,1,1,4,1,2,1,2,1,1,1,5,5,1,1,1,1,5,1,1,1,1,1,1,1,4,2,1,1,1,1,,2,,,1,5,1,4,5,1,,1,1,1,2,4,1,5,1,4,1,,,1,4,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,1,,1,2,1,1,1,5,1,1,2,1,4,1,4,1,1,,1,2,1,5,1,1,4,1,5,1,5,1,4,4,1,2,1,1,1,4,1,1,1,1,1,1,1,5,5,2,1,1,1,4,2,4,1,1,2,1,2,4,2,1,1,1,1,1,2,2,,1,4,1,2,2,1,1,1,1,1,4,4,2,1,1,5,1,2,,2,4,4,1,1,,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,4,1,1,1,2,2,5,1,1,1,1,4,5,2,1,1,1,1,,1,1,1,1,1,2,1,2,1,1,1,5,1,7,6,3,5,2,7,5,6,4,7,3,1,7,7,5,5,7,1,7,5,3,3,3,3,1,5,5,7,6,2,3,6,6,2,2,7,15,46,28,37,38,68,"ES, Spain",2019-05-23-19-00,2019-05-23-19-22,22
s.85174a95-7f5a-49a7-affd-7da6998aceb1.txt,España,Castellano i Catalan,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,5,2,,1,1,1,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-06-03-17-40,,
s.8273e19e-8ed5-49c6-a7de-d62a1923c122.txt,Colombia,Español,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,5,1,1,1,1,1,,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE, Germany",2019-05-31-10-06,,
s.73b5e6bd-d648-42ef-a561-86b7eaf7736b.txt,Ecuador,Castellano,30,2,4,,4,1,1,5,,1,2,5,2,1,1,2,,,,,1,5,,,2,4,2,5,1,1,2,2,1,1,2,4,,2,2,4,,5,1,4,2,5,2,1,1,1,,1,1,1,1,2,1,4,,4,2,,2,2,1,1,2,1,1,,1,1,4,1,1,5,1,4,,2,2,,2,5,1,4,1,1,1,4,2,5,1,4,2,2,2,5,5,5,1,1,1,5,2,5,1,,2,1,1,5,5,5,1,1,1,,4,,,,4,1,2,5,1,5,1,1,1,,5,,4,2,4,2,2,5,5,5,1,1,1,,2,,1,2,2,2,2,4,1,4,4,,1,,1,5,4,,2,4,2,5,1,5,1,2,1,2,4,,,2,,,2,4,1,4,,4,4,2,2,2,4,2,4,,2,,1,5,1,1,1,5,,,2,4,2,1,1,5,5,5,1,1,1,,,4,2,2,2,1,2,,1,1,1,1,1,,4,,4,,5,1,2,5,5,5,1,1,1,2,,4,,2,2,1,2,5,5,5,1,2,1,,1,4,,4,2,5,2,5,1,4,1,4,2,1,1,,,2,2,4,2,4,1,4,1,2,1,4,,5,2,1,4,2,4,5,1,5,2,2,2,,2,4,,2,,,,4,1,4,6,6,7,5,4,5,6,6,7,7,5,5,6,5,7,7,5,6,5,7,4,6,6,5,5,5,3,3,4,3,7,7,6,2,1,1,3,7,4,47,48,26,35,39,97,"ES, Spain",2019-06-05-10-03,2019-06-05-10-29,26
s.089f8841-a7f7-4180-9820-51cc2f7f29a8.txt,Colombia,Español,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,1,1,1,1,4,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,4,1,1,,4,1,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,1,4,1,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,4,1,,1,4,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,4,1,,1,5,1,4,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO, Colombia",2019-05-23-21-00,,
s.4baac923-8226-482a-ae9b-b62b306ad6d4.txt,Colombia,Español,34,1,5,4,5,1,1,4,1,,1,5,2,,1,2,4,4,,1,1,5,2,4,1,5,,4,1,5,1,2,,1,,2,,1,1,,1,,1,2,2,4,,2,4,2,2,2,4,,,4,1,2,,2,4,4,,4,,4,2,,,5,1,1,1,1,1,4,,4,1,,4,1,1,,,1,1,1,1,5,4,,1,,,1,2,5,5,1,1,1,1,5,4,,1,,4,1,1,5,5,5,,4,1,1,2,2,4,1,,1,1,,1,,4,4,4,2,2,1,5,,5,4,,4,5,,2,2,2,4,,4,2,2,4,1,,4,1,2,4,2,2,,,4,1,,2,2,2,4,2,2,4,4,4,1,1,1,4,1,1,4,4,,1,,4,4,1,1,1,1,4,1,2,,1,1,1,5,1,1,1,5,5,5,1,5,,1,,5,4,,2,2,2,,,2,2,2,4,2,2,,1,2,2,2,2,4,4,,1,,4,2,,,1,2,2,,,2,2,1,4,1,,2,2,1,1,4,1,1,1,5,,4,1,,1,1,1,,5,,,,4,1,2,,,,1,4,,,1,,,,2,2,2,2,4,1,1,4,1,1,1,1,1,1,1,4,4,4,1,,4,1,,4,1,,3,5,1,2,5,5,3,5,6,1,3,5,5,1,4,6,4,2,4,7,1,5,3,4,4,4,1,6,1,1,7,2,3,4,2,1,1,4,1,32,37,11,16,35,47,"CO, Colombia",2019-06-03-04-52,2019-06-03-05-29,37
s.8043c5b7-ef46-4d9d-90b8-70291c0bc624.txt,Colombia,Español,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,5,,5,1,5,,,,,,,,,,,,,,,,,,,,4,1,1,1,2,,4,2,4,2,2,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,4,4,1,4,1,1,2,1,1,1,1,1,4,4,,2,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,1,1,5,5,1,1,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO, Colombia",2019-05-24-15-45,,
